"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","LDC","LLDC","LLOC","LOC","MI","MIMS","MISEI","MISM","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L5860","void runtimeManagerTerminate(ContextWrapper ctx)","com.serotonin.mango.MangoContextListener.runtimeManagerTerminate(Lcom/serotonin/mango/web/ContextWrapper;)V","L5797","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\MangoContextListener.java","339","5","345","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","2","0","0","0","3","4","1","0","0","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5834","void imageSetInitialize(ServletContext ctx)","com.serotonin.mango.MangoContextListener.imageSetInitialize(Ljavax/servlet/ServletContext;)V","L5797","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\MangoContextListener.java","351","5","367","6","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","15","17","0","0","0","0","4","0","0","0","3","11","1","0","4","15","17","11","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"L5832","void freemarkerInitialize(ServletContext ctx)","com.serotonin.mango.MangoContextListener.freemarkerInitialize(Ljavax/servlet/ServletContext;)V","L5797","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\MangoContextListener.java","373","5","396","6","0","0","0","0","0","0","0","7","4","0","0","0","0","0","0","0","0","0","0","18","24","0","0","0","0","3","0","0","0","0","10","1","0","7","18","24","10","0","1","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0"
"L5844","void reportsInitialize()","com.serotonin.mango.MangoContextListener.reportsInitialize()V","L5797","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\MangoContextListener.java","402","5","413","6","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","11","12","0","0","0","0","3","0","0","0","3","5","0","0","5","11","12","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5846","void maintenanceInitialize()","com.serotonin.mango.MangoContextListener.maintenanceInitialize()V","L5797","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\MangoContextListener.java","419","5","429","6","0","0","0","0","0","0","0","8","4","0","0","0","0","0","0","0","0","0","0","5","11","0","0","0","0","1","0","0","0","3","3","0","0","8","5","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L153","Dnp3DataSource(Dnp3DataSourceVO<?> vo)","br.org.scadabr.rt.dataSource.dnp3.Dnp3DataSource.<init>(Lbr/org/scadabr/vo/dataSource/dnp3/Dnp3DataSourceVO;)V","L127","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3DataSource.java","31","5","35","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","3","3","1","0","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L164","void doPoll(long time)","br.org.scadabr.rt.dataSource.dnp3.Dnp3DataSource.doPoll(J)V","L127","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3DataSource.java","37","5","95","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","59","0","0","0","0","11","0","0","0","12","25","1","0","0","53","59","25","0","0","2","5","1","1","1","0","4","0","1","0","0","0","0","0","1","1","0","0"
"L226","void initialize(DNP3Master dnp3Master)","br.org.scadabr.rt.dataSource.dnp3.Dnp3DataSource.initialize(LDNP3Master;)V","L127","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3DataSource.java","97","5","118","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","19","22","0","0","0","0","2","0","0","0","9","13","1","0","1","19","22","13","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L243","void terminate()","br.org.scadabr.rt.dataSource.dnp3.Dnp3DataSource.terminate()V","L127","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3DataSource.java","120","5","129","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","0","2","0","0","0","1","4","0","0","0","10","10","4","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L246","void setPointValue(DataPointRT dataPoint, PointValueTime valueTime, SetPointSource source)","br.org.scadabr.rt.dataSource.dnp3.Dnp3DataSource.setPointValue(Lcom/serotonin/mango/rt/dataImage/DataPointRT;Lcom/serotonin/mango/rt/dataImage/PointValueTime;Lcom/serotonin/mango/rt/dataImage/SetPointSource;)V","L127","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3DataSource.java","131","5","151","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","21","0","0","0","0","3","0","0","0","9","8","3","0","0","18","21","8","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L272","Dnp3IpDataSource(Dnp3IpDataSourceVO configuration)","br.org.scadabr.rt.dataSource.dnp3.Dnp3IpDataSource.<init>(Lbr/org/scadabr/vo/dataSource/dnp3/Dnp3IpDataSourceVO;)V","L267","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3IpDataSource.java","10","2","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","2","1","0","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L276","void initialize()","br.org.scadabr.rt.dataSource.dnp3.Dnp3IpDataSource.initialize()V","L267","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3IpDataSource.java","15","2","23","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","9","0","0","0","0","1","0","0","0","3","5","0","0","1","8","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L287","Dnp3PointLocatorRT(Dnp3PointLocatorVO vo)","br.org.scadabr.rt.dataSource.dnp3.Dnp3PointLocatorRT.<init>(Lbr/org/scadabr/vo/dataSource/dnp3/Dnp3PointLocatorVO;)V","L282","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3PointLocatorRT.java","10","5","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L292","boolean isSettable()","br.org.scadabr.rt.dataSource.dnp3.Dnp3PointLocatorRT.isSettable()Z","L282","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3PointLocatorRT.java","14","5","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L298","Dnp3PointLocatorVO getVO()","br.org.scadabr.rt.dataSource.dnp3.Dnp3PointLocatorRT.getVO()Lbr/org/scadabr/vo/dataSource/dnp3/Dnp3PointLocatorVO;","L282","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3PointLocatorRT.java","19","5","21","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L304","Dnp3SerialDataSource(Dnp3SerialDataSourceVO configuration)","br.org.scadabr.rt.dataSource.dnp3.Dnp3SerialDataSource.<init>(Lbr/org/scadabr/vo/dataSource/dnp3/Dnp3SerialDataSourceVO;)V","L299","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3SerialDataSource.java","10","5","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","2","1","0","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L307","void initialize()","br.org.scadabr.rt.dataSource.dnp3.Dnp3SerialDataSource.initialize()V","L299","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\dnp3\Dnp3SerialDataSource.java","15","5","24","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","10","0","0","0","0","1","0","0","0","3","5","0","0","1","8","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L332","OPCDataSourceRT(OPCDataSourceVO vo)","br.org.scadabr.rt.dataSource.opc.OPCDataSourceRT.<init>(Lbr/org/scadabr/vo/dataSource/opc/OPCDataSourceVO;)V","L316","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCDataSourceRT.java","30","5","34","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","4","3","1","0","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L339","void doPoll(long time)","br.org.scadabr.rt.dataSource.opc.OPCDataSourceRT.doPoll(J)V","L316","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCDataSourceRT.java","36","5","83","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","48","0","0","0","0","8","0","0","0","11","26","1","0","0","44","48","26","0","0","1","5","5","0","2","3","3","0","2","0","0","0","0","0","0","1","0","0"
"L365","void setPointValue(DataPointRT dataPoint, PointValueTime valueTime, SetPointSource source)","br.org.scadabr.rt.dataSource.opc.OPCDataSourceRT.setPointValue(Lcom/serotonin/mango/rt/dataImage/DataPointRT;Lcom/serotonin/mango/rt/dataImage/PointValueTime;Lcom/serotonin/mango/rt/dataImage/SetPointSource;)V","L316","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCDataSourceRT.java","85","5","98","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","14","0","0","0","0","2","0","0","0","7","6","3","0","0","13","14","6","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L372","void initialize()","br.org.scadabr.rt.dataSource.opc.OPCDataSourceRT.initialize()V","L316","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCDataSourceRT.java","100","5","121","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","22","0","0","0","0","2","0","0","0","10","14","0","0","0","21","22","14","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L386","void terminate()","br.org.scadabr.rt.dataSource.opc.OPCDataSourceRT.terminate()V","L316","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCDataSourceRT.java","123","5","134","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","0","0","0","2","0","0","0","3","5","0","0","0","12","12","5","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L389","OPCPointLocatorRT(OPCPointLocatorVO vo)","br.org.scadabr.rt.dataSource.opc.OPCPointLocatorRT.<init>(Lbr/org/scadabr/vo/dataSource/opc/OPCPointLocatorVO;)V","L387","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCPointLocatorRT.java","10","5","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L392","boolean isSettable()","br.org.scadabr.rt.dataSource.opc.OPCPointLocatorRT.isSettable()Z","L387","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCPointLocatorRT.java","14","5","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L395","OPCPointLocatorVO getVo()","br.org.scadabr.rt.dataSource.opc.OPCPointLocatorRT.getVo()Lbr/org/scadabr/vo/dataSource/opc/OPCPointLocatorVO;","L387","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\rt\dataSource\opc\OPCPointLocatorRT.java","19","5","21","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L416","void addEventTypes(List<EventTypeVO> eventTypes)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.addEventTypes(Ljava/util/List;)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","26","5","32","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","0","0","1","2","1","0","0","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L440","ExportCodes getEventCodes()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getEventCodes()Lcom/serotonin/mango/util/ExportCodes;","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","40","5","43","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L441","PointLocatorVO createPointLocator()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.createPointLocator()Lcom/serotonin/mango/vo/dataSource/PointLocatorVO;","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","45","5","48","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L455","int getSynchPeriods()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getSynchPeriods()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","66","5","68","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L457","void setSynchPeriods(int synchPeriods)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.setSynchPeriods(I)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","70","5","72","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L236","int getStaticPollPeriods()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getStaticPollPeriods()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","74","5","76","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L460","void setStaticPollPeriods(int staticPollPeriods)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.setStaticPollPeriods(I)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","78","5","80","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L462","int getRbePeriodType()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getRbePeriodType()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","82","5","84","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L464","void setRbePeriodType(int rbePeriodType)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.setRbePeriodType(I)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","86","5","88","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L162","int getRbePollPeriods()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getRbePollPeriods()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","90","5","92","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L467","void setRbePollPeriods(int rbePollPeriods)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.setRbePollPeriods(I)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","94","5","96","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L232","int getTimeout()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getTimeout()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","98","5","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L470","void setTimeout(int timeout)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.setTimeout(I)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","102","5","104","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L234","int getRetries()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getRetries()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","106","5","108","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L473","void setRetries(int retries)","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.setRetries(I)V","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","110","5","112","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L228","int getSourceAddress()","br.org.scadabr.vo.dataSource.dnp3.Dnp3DataSourceVO.getSourceAddress()I","L145","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\br\org\scadabr\vo\dataSource\dnp3\Dnp3DataSourceVO.java","114","5","116","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
